golden_example_id,rank,query,customer_tweet_id,conversation_root,historical_customer_text,brand_response,bm25_score
17,3,"Caro @120540 , io ti voglio bene e lo puoi capire anche dallo  storico dei miei ordini... 

PERÒ...

NON PUOI SCRIVERE ""SPEDIZIONE 1 GIORNO"" E POI ME LO FAI ARRIVARE LA SETTIMANA DOPO",1560857,1560857,"Che bello quando vedi che ti accreditano lo stipendio ma l'unica cose che comunque puoi fare è cliccare ""salva per dopo"" su @120540",@482229 ❤️ ^VE https://t.co/VCYgjUsbjG,39.36264239706374
17,4,"Caro @120540 , io ti voglio bene e lo puoi capire anche dallo  storico dei miei ordini... 

PERÒ...

NON PUOI SCRIVERE ""SPEDIZIONE 1 GIORNO"" E POI ME LO FAI ARRIVARE LA SETTIMANA DOPO",2318421,2318421,Secondo me oggi il corriere #Amazon non passa e anche se passa dubito di poter arrivare io a lui 😥 #neve #Bologna,@653276 È arrivata la neve? 😱 L'ordine risulta in consegna sulla tracciabilità? ^CS,37.08908073308055
17,5,"Caro @120540 , io ti voglio bene e lo puoi capire anche dallo  storico dei miei ordini... 

PERÒ...

NON PUOI SCRIVERE ""SPEDIZIONE 1 GIORNO"" E POI ME LO FAI ARRIVARE LA SETTIMANA DOPO",320082,320082,"@AmazonHelp ciao. Ho i miei ordini iscriviti e risparmia programmati per il 13, voi avete scritto 16. Ma io in quella data e dopo non ci son",@192284 Per ricevere assistenza puoi contattare il Servizio Clienti tramite questo link: https://t.co/BIaIKN23YO. A presto! ^CS,36.43296386610459
18,1,@123813 ¿habrá ya app suya en Apple TV?,1661861,1661860,"@123813 Hola, ya tienen app para Apple TV?","@511591 Hola, actualmente no contamos con el dato. Cualquier novedad se puede ver directamente en el sitio web. ^KS",40.20829730237638
18,2,@123813 ¿habrá ya app suya en Apple TV?,128101,128093,@123813 ¿Para cuándo en el Apple TV? 😫,@525278 Hola Edgar. Actualmente no contamos con esas informaciones. Te sugerimos estar al pendiente de nuestro sitio para novedades. ^HC,32.97462250875999
18,3,@123813 ¿habrá ya app suya en Apple TV?,35886,35857,@123813 Cuando sale la app para el Apple TV? Saludos,"@664219 ¡Hola, Xavier! 😃 No contamos con la información solicitada, cualquier novedad o lanzamiento será publicada en nuestra página, te recomiendo estar atento. ^LC",31.68161257037248
18,4,@123813 ¿habrá ya app suya en Apple TV?,35873,35857,@123813 En fire tv?,"@470453 Hola Homar, si está disponible para Fire TV 😀. ^MB",27.025964326767713
18,5,@123813 ¿habrá ya app suya en Apple TV?,385099,385099,@130293 para cuando app para Apple TV?,"@207177 Ale, en el momento no contamos con esta información, puedes estar pendiente de nuestra página web para más novedades. 😊 ^DA",26.309865084988026
19,1,Habe von meinen Freunden einfach n Amazon Echo bekommen. Richtig NICE,2933514,2933514,Die Amazon Echo Werbung aktiviert jedes mal meinen Dot,"@811195 Sie reagiert eben auf ihren Namen, mehr sollte aber nicht passieren ;) ^AN",19.547645728286994
19,2,Habe von meinen Freunden einfach n Amazon Echo bekommen. Richtig NICE,1733919,1733917,@AmazonHelp Habe mittlerweile den Gutschein bekommen. Danke dennoch. 😍,@146135 Freut uns zu hören! Danke für die Rückmeldung :-) ^RS,18.864432996411573
19,3,Habe von meinen Freunden einfach n Amazon Echo bekommen. Richtig NICE,1806947,1806945,@AmazonHelp Ich möchte mein #seller Konto bitte löschen - und dazu werde ich mir keine zweite Telefonnummer besorgen und keine von meinen Freunden o Bekannten als 'Backup' hinterlegen. Diese sammelwut ist widerwaertig #Amazon,"@542864 Hoppala, da haben sich wohl unsere Tweets überschnitten.. Also, du möchtest dich hier in deinem Verkäuferkonto anmelden? Verstehen wir dich richtig? ^SK",18.00649218903433
19,4,Habe von meinen Freunden einfach n Amazon Echo bekommen. Richtig NICE,1489474,1489472,@AmazonHelp Danke fürs schnelle Antworten...soll ich einfach den Kundenservice anschreiben über meinen Account?,"@465950 Jep - nutz den Link oben, meld dich an und wähl ne Kontaktoption. Die Kollegen sehen dein Kundenkonto dann. ^AS",17.43883076911677
19,5,Habe von meinen Freunden einfach n Amazon Echo bekommen. Richtig NICE,2500707,2500707,"Grml. Habe jetzt 3x die falsche CD-Edition von @116316 bekommen. Falls wer möchte: Verschenke 3 Exemplare ""Die Toten Hosen - Ein klei nes bisschen Horrorschau"" von 1988. Suche die Remasterte Jubiläumsedition von 2007. Kann doch nicht so schwer sein...","@713400 Hi, hast du bereits meine Kollegen vom Kundenservice darüber informiert? Lieber Gruß ^SI",17.365586232841856
20,1,"Listening to Winter Song by Sara Bareilles &amp; Ingrid Michaelson, on the album: The Hotel Café presents... Winter Songs - Thanks @115833",2474845,33195,@115833 Thanks for listening,@123343 You're most welcome. Do keep us posted for any further concerns. ^MO,25.705054991364136
20,2,"Listening to Winter Song by Sara Bareilles &amp; Ingrid Michaelson, on the album: The Hotel Café presents... Winter Songs - Thanks @115833",963292,963292,"Hey @115833 when I say ""Play songs by Beck"" literally the last things I want is song by Nickelback. It was funny once, please stop.","@348602 We can make sure this is looked into. When you have time, send us the info: https://t.co/hApLpMlfHN ^EP",23.3670092887085
20,3,"Listening to Winter Song by Sara Bareilles &amp; Ingrid Michaelson, on the album: The Hotel Café presents... Winter Songs - Thanks @115833",1380268,1380268,Winter is coming and this could be the best use of #shopping boxes. Approved by my #beagle @115850 https://t.co/WFSK4QD2SK,@441303 That's sooo cute😍! We'll be glad to spend this winter with your beagle❤️! ^MJ,22.756492847393517
20,4,"Listening to Winter Song by Sara Bareilles &amp; Ingrid Michaelson, on the album: The Hotel Café presents... Winter Songs - Thanks @115833",1600146,1600140,@AmazonHelp Pls confirm the status. Will I receive this water heater within this winter ??,@491340 We've sent a correspondence to your registered email ID here: https://t.co/NTkrxpsbHJ. Kindly check. ^PS,21.81526982899089
20,5,"Listening to Winter Song by Sara Bareilles &amp; Ingrid Michaelson, on the album: The Hotel Café presents... Winter Songs - Thanks @115833",2308948,2308948,I have to take out the garbage and I’m cranky because @115821 failed to deliver my new winter coat. #dontmakepromisesyoucantkeep,"@669716 Oh no! I'm sorry we weren't able to deliver your coat on time! We'd like to help the best we can. Just to confirm, which Amazon marketplace did you order from? (.com, .co.uk, .de) ^HC",20.555949183544726
21,1,"Hey @115821, could someone from customer service, kindly contact me? Thank you.",2240594,2240594,"Hey @115821, nothing's the matter with my credit card. Just process my order. Thank you.",@653270 Hey there! We'd like to help! Are you encountering an error message when trying to submit an order? What does the error message say? Please let us know! ^KJ,20.785406925393655
21,2,"Hey @115821, could someone from customer service, kindly contact me? Thank you.",1692603,1692602,"@AmazonHelp Hi Amazon, can someone please help me? Not impressed with your customer service, or the seller","@513713 I'm sorry for the delayed response, Kathleen! Have you had a chance to view A-to-z Guarantee options?: https://t.co/JRVEi6v0Jm ^SD",20.441485451877696
21,3,"Hey @115821, could someone from customer service, kindly contact me? Thank you.",1135220,1135220,"@AmazonHelp hey guys, is there anyway someone from “leadership team” contacts me? thanks!","@216858 We'd like to try to help. Without posting account details, will you please tell us more about what's going on? ^CO",19.780271954139604
21,4,"Hey @115821, could someone from customer service, kindly contact me? Thank you.",2171440,2171442,@AmazonHelp Thank you. Contact details sent.,@636879 Anytime! Someone will be with you as soon as possible. Let us know if you have any other questions or concerns. We're always here to help if we can. ^AL,19.22886186189124
21,5,"Hey @115821, could someone from customer service, kindly contact me? Thank you.",2287523,2287523,@AmazonHelp please provide me with a contact for customer service escalations. Thank you.,@374252 Thank for reaching out to us. Please click here for help: https://t.co/Q7Ftz6nj80 ^MO,18.96658395992427
22,1,I ordered something from @115821 on Tuesday told it would be arriving next Wednesday and now it says it will arrive Thursday when I'll be out of town. :(,695171,695171,"Hello @116316 I ordered something with Evening-Express (should be arriving today: Thursday, 23 November) but now @124285 says it will be arriving Tuesday 28th. How is that possible? Is it not going to be delivered today? https://t.co/AiiYJ1zuR6","@154410 Hey Alberto, of course you should get your package at the given time. Can you please contact our customer service. They will be pleased to help you: https://t.co/ohyvGrpvrY ^AM",35.371835100292586
22,2,I ordered something from @115821 on Tuesday told it would be arriving next Wednesday and now it says it will arrive Thursday when I'll be out of town. :(,1105072,1105072,@AmazonHelp i pre ordered wwe 2k18 deluxe and was told it would arrive yesterday now i have an email saying it will come tuesday not happy,@380769 So sorry about the delay. We do aim to deliver by the delivery date given at the time the order was placed. ^KM,32.50069437874664
22,3,I ordered something from @115821 on Tuesday told it would be arriving next Wednesday and now it says it will arrive Thursday when I'll be out of town. :(,2275927,2275927,I ordered something on @115830 and told it would be here today and now it's saying Monday?! I needed it for Sunday! #AmazonPrime #Amazon,"@661959 Apologies Becca. What delivery date was provided to you via the confirmation email sent? Have you checked your weekend delivery preferences for the address in question? You check this in 'Your Account', then 'Manage Address Book' and 'Edit Address' Keep us posted ^TP",32.20001553779366
22,4,I ordered something from @115821 on Tuesday told it would be arriving next Wednesday and now it says it will arrive Thursday when I'll be out of town. :(,2680297,2680301,"@AmazonHelp No,nothing changed I was originally told it would arrive late but it would be either yesterday or today, but now it's changed to Thursday",@754102 Thank you for the information! Have you spoken with us via phone or chat? https://t.co/JzP7hlA23B. ^AL,32.06620531286234
22,5,I ordered something from @115821 on Tuesday told it would be arriving next Wednesday and now it says it will arrive Thursday when I'll be out of town. :(,1028199,1028201,@AmazonHelp i ordered early on wednesday and it said it would be there on friday by 8pm,@363318 Oh goodness! Please reach us via phone/chat so we can look into this and go over available options: https://t.co/EKXRLsnxJu ^BV,31.98149362235448
23,1,Excellent service by @115850: Item marked delivered before it's even delivered. Prepaid items left with watchman. One day delivery promise achieved. #pathetic #service #amazonin #AmazonPrime #CustomerService #CustomerExperience #customerfeedback,380749,380749,@AmazonHelp Item not delivered although shown delivered in My Orders. 2of the 3 items were delivered. Next step? #CustomerExperience #Amazon,@206312 Sorry to hear about this. Here's more info that may help: https://t.co/1rHKqMEJMH Please keep us posted. ^PK,25.229169355072397
