golden_example_id,golden_intent,customer_message,rank,retrieval_score,retrieved_customer_text,retrieved_brand_response,retrieved_conversation_root,retrieved_customer_created_at
16,,Hey @115850 when will be @118062 's reputation magazines available in Stock?,2,26.191302719162977,"@115850 Hi, can you update me when will OnePlus 3T be available in stock?","@414989 Currently, we do not have any information. Keep checking back on our website. ^PS",1258940,2017-10-26 08:48:22+00:00
16,,Hey @115850 when will be @118062 's reputation magazines available in Stock?,3,24.68817781279501,@115850 When will iPhone X will be back in stock?,@129576 on the product page and you'll receive an email once the item is back in stock. 2/2 ^HD,59520,2017-11-01 20:53:49+00:00
16,,Hey @115850 when will be @118062 's reputation magazines available in Stock?,4,24.68817781279501,@115850 When will iPhone X will be back in stock?,"@129576 We haven't made an announcement on that yet. However, you can click on ""Email Me"" option 1/2 ^HD",59520,2017-11-01 20:53:49+00:00
16,,Hey @115850 when will be @118062 's reputation magazines available in Stock?,5,23.4484030100485,@AmazonHelp when will Xbox One X be back in Stock?,"@722540 Hi, we don't currently have a set date for when we will receive them back in stock, I'm afraid. Which one of our sites is your account on? Is it https://t.co/nUUp5MLhYl, https://t.co/ykTUEmdsQA, or one of our other sites? ^PJ",2541078,2017-11-16 11:11:46+00:00
17,,"Caro @120540 , io ti voglio bene e lo puoi capire anche dallo  storico dei miei ordini... 

PERÒ...

NON PUOI SCRIVERE ""SPEDIZIONE 1 GIORNO"" E POI ME LO FAI ARRIVARE LA SETTIMANA DOPO",1,48.05460520964653,"@120540  mi stai deludendo. Non puoi avere l'S8 allo stesso prezzo dei negozi. No, non lo accetto.",@415509 I prezzi sul nostro sito cambiano continuamente. Visita il catalogo di tanto in tanto per rimanere aggiornato! A presto! ^FS,1261464,2017-10-17 07:27:16+00:00
17,,"Caro @120540 , io ti voglio bene e lo puoi capire anche dallo  storico dei miei ordini... 

PERÒ...

NON PUOI SCRIVERE ""SPEDIZIONE 1 GIORNO"" E POI ME LO FAI ARRIVARE LA SETTIMANA DOPO",2,37.137985718232386,"@AmazonHelp ciao. Ho i miei ordini iscriviti e risparmia programmati per il 13, voi avete scritto 16. Ma io in quella data e dopo non ci son",@192284 Per ricevere assistenza puoi contattare il Servizio Clienti tramite questo link: https://t.co/BIaIKN23YO. A presto! ^CS,320082,2017-10-07 11:40:01+00:00
17,,"Caro @120540 , io ti voglio bene e lo puoi capire anche dallo  storico dei miei ordini... 

PERÒ...

NON PUOI SCRIVERE ""SPEDIZIONE 1 GIORNO"" E POI ME LO FAI ARRIVARE LA SETTIMANA DOPO",3,36.966334032485506,Secondo me oggi il corriere #Amazon non passa e anche se passa dubito di poter arrivare io a lui 😥 #neve #Bologna,@653276 È arrivata la neve? 😱 L'ordine risulta in consegna sulla tracciabilità? ^CS,2318421,2017-11-13 10:46:02+00:00
17,,"Caro @120540 , io ti voglio bene e lo puoi capire anche dallo  storico dei miei ordini... 

PERÒ...

NON PUOI SCRIVERE ""SPEDIZIONE 1 GIORNO"" E POI ME LO FAI ARRIVARE LA SETTIMANA DOPO",4,35.98431907787897,"domanda sul #blackfriday @120540, questo monitor si può abbassare ancora di prezzo o essendo il minimo storico è questo lo sconto e poi dopo questi 10 si torna 10 euro più su di prezzo? @105495 https://t.co/aQsHBJqHVt","@263827 Ciao, le offerte sono in continuo aggiornamento. Puoi tenere d'occhio le offerte per la categoria o anche aggiungere l'articolo a cui sei interessato nella lista desideri per ricevere una notifica dall'applicazione mobile, nel caso ci fosse un'offerta. A presto! ^ZC",605058,2017-11-20 16:21:04+00:00
17,,"Caro @120540 , io ti voglio bene e lo puoi capire anche dallo  storico dei miei ordini... 

PERÒ...

NON PUOI SCRIVERE ""SPEDIZIONE 1 GIORNO"" E POI ME LO FAI ARRIVARE LA SETTIMANA DOPO",5,35.927531464427744,"Certo, tu guardi le offerte Black Friday è su @120540 ti parte un ordine di una fotocamera. Te ne accorgi dopo 3 ore e non te lo annullano più. Io la chiamo truffa questa cosa qui","@149067 Gli ordini possono essere effettuati solo dai clienti. Contatta il Servizio Clienti per richiedere assistenza, tramite questo link: https://t.co/aZ4nWoOckH. A presto! ^CS",145792,2017-11-24 13:38:53+00:00
18,,@123813 ¿habrá ya app suya en Apple TV?,1,32.951842048969326,"@123813 Hola, ya tienen app para Apple TV?","@511591 Hola, actualmente no contamos con el dato. Cualquier novedad se puede ver directamente en el sitio web. ^KS",1661860,2017-10-17 16:25:53+00:00
18,,@123813 ¿habrá ya app suya en Apple TV?,2,27.141296529884897,@130293 para cuando app para Apple TV?,"@207177 Ale, en el momento no contamos con esta información, puedes estar pendiente de nuestra página web para más novedades. 😊 ^DA",385099,2017-10-09 11:43:02+00:00
18,,@123813 ¿habrá ya app suya en Apple TV?,3,25.466951471906924,@123813 ¿Para cuándo en el Apple TV? 😫,@525278 Hola Edgar. Actualmente no contamos con esas informaciones. Te sugerimos estar al pendiente de nuestro sitio para novedades. ^HC,128093,2017-11-07 16:20:49+00:00
18,,@123813 ¿habrá ya app suya en Apple TV?,4,24.44922420660555,@130293 ¿Cuando vais a sacar la app para Apple TV?,"@320688 Hola, de momento no tenemos esa información, nuestras novedades son anunciadas en nuestro sitio web, sugiero visitarlo.^AZ",844047,2017-10-20 14:06:07+00:00
18,,@123813 ¿habrá ya app suya en Apple TV?,5,24.44922420660555,@123813 Cuando sale la app para el Apple TV? Saludos,"@664219 ¡Hola, Xavier! 😃 No contamos con la información solicitada, cualquier novedad o lanzamiento será publicada en nuestra página, te recomiendo estar atento. ^LC",35857,2017-11-11 16:28:27+00:00
19,,Habe von meinen Freunden einfach n Amazon Echo bekommen. Richtig NICE,1,19.615240303254872,@AmazonHelp Habe mittlerweile den Gutschein bekommen. Danke dennoch. 😍,@146135 Freut uns zu hören! Danke für die Rückmeldung :-) ^RS,1733917,2017-11-07 14:21:45+00:00
19,,Habe von meinen Freunden einfach n Amazon Echo bekommen. Richtig NICE,2,19.368795223051222,Die Amazon Echo Werbung aktiviert jedes mal meinen Dot,"@811195 Sie reagiert eben auf ihren Namen, mehr sollte aber nicht passieren ;) ^AN",2933514,2017-11-14 20:48:10+00:00
19,,Habe von meinen Freunden einfach n Amazon Echo bekommen. Richtig NICE,3,18.138871483901436,@AmazonHelp Ich möchte mein #seller Konto bitte löschen - und dazu werde ich mir keine zweite Telefonnummer besorgen und keine von meinen Freunden o Bekannten als 'Backup' hinterlegen. Diese sammelwut ist widerwaertig #Amazon,"@542864 Hoppala, da haben sich wohl unsere Tweets überschnitten..
Also, du möchtest dich hier in deinem Verkäuferkonto anmelden? Verstehen wir dich richtig? ^SK",1806945,2017-11-11 12:28:15+00:00
19,,Habe von meinen Freunden einfach n Amazon Echo bekommen. Richtig NICE,4,17.91580796829212,@AmazonHelp Danke fürs schnelle Antworten...soll ich einfach den Kundenservice anschreiben über meinen Account?,"@465950 Jep - nutz den Link oben, meld dich an und wähl ne Kontaktoption. Die Kollegen sehen dein Kundenkonto dann. ^AS",1489472,2017-11-03 12:05:06+00:00
19,,Habe von meinen Freunden einfach n Amazon Echo bekommen. Richtig NICE,5,17.46073236837318,"Grml. Habe jetzt 3x die falsche CD-Edition von @116316 bekommen. Falls wer möchte:  Verschenke 3 Exemplare ""Die Toten Hosen - Ein klei nes bisschen Horrorschau""  von 1988. Suche die Remasterte Jubiläumsedition von 2007. Kann doch nicht so schwer sein...","@713400 Hi, hast du bereits meine Kollegen vom Kundenservice darüber informiert? Lieber Gruß ^SI",2500707,2017-11-15 19:26:30+00:00
20,,"Listening to Winter Song by Sara Bareilles &amp; Ingrid Michaelson, on the album: The Hotel Café presents... Winter Songs - Thanks @115833",1,23.86811292265888,Winter is coming and this could be the best use of #shopping boxes. Approved by my #beagle @115850 https://t.co/WFSK4QD2SK,@441303 That's sooo cute😍! We'll be glad to spend this winter with your beagle❤️! ^MJ,1380268,2017-10-28 04:49:31+00:00
20,,"Listening to Winter Song by Sara Bareilles &amp; Ingrid Michaelson, on the album: The Hotel Café presents... Winter Songs - Thanks @115833",2,22.62764351732295,@AmazonHelp Pls confirm the status. Will I receive this water heater within this winter ??,@491340 We've sent a correspondence to your registered email ID here: https://t.co/NTkrxpsbHJ. Kindly check. ^PS,1600140,2017-11-06 09:47:26+00:00
20,,"Listening to Winter Song by Sara Bareilles &amp; Ingrid Michaelson, on the album: The Hotel Café presents... Winter Songs - Thanks @115833",3,21.085036789081094,I have to take out the garbage and I’m cranky because @115821 failed to deliver my new winter coat. #dontmakepromisesyoucantkeep,"@669716 Oh no! I'm sorry we weren't able to deliver your coat on time! We'd like to help the best we can. Just to confirm, which Amazon marketplace did you order from? (.com, .co.uk, .de) ^HC",2308948,2017-11-13 02:45:00+00:00
20,,"Listening to Winter Song by Sara Bareilles &amp; Ingrid Michaelson, on the album: The Hotel Café presents... Winter Songs - Thanks @115833",4,19.189691590389323,@115850 Are u waiting for the winter to set in fully before you despatch the balance comforter? Pls send ASAP as it’s already cool here! https://t.co/pgI1qwQF1Y,@753397 We have responded to this query here: https://t.co/LwwXuxN0qm. Please check. ^RI,2677384,2017-10-31 14:02:11+00:00
20,,"Listening to Winter Song by Sara Bareilles &amp; Ingrid Michaelson, on the album: The Hotel Café presents... Winter Songs - Thanks @115833",5,18.71120259769838,"Hey @115833 when I say ""Play songs by Beck"" literally the last things I want is song by Nickelback. It was funny once, please stop.","@348602 We can make sure this is looked into. When you have time, send us the info: https://t.co/hApLpMlfHN ^EP",963292,2017-10-14 03:20:48+00:00
21,,"Hey @115821, could someone from customer service, kindly contact me? Thank you.",1,20.403777580480927,"@AmazonHelp Hi Amazon, can someone please help me? Not impressed with your customer service, or the seller","@513713 I'm sorry for the delayed response, Kathleen! Have you had a chance to view A-to-z Guarantee options?: https://t.co/JRVEi6v0Jm ^SD",1692602,2017-11-07 14:41:07+00:00
21,,"Hey @115821, could someone from customer service, kindly contact me? Thank you.",2,20.03118235591514,"@AmazonHelp hey guys, is there anyway someone from “leadership team” contacts me? thanks!","@216858 We'd like to try to help. Without posting account details, will you please tell us more about what's going on? ^CO",1135220,2017-11-03 17:06:02+00:00
21,,"Hey @115821, could someone from customer service, kindly contact me? Thank you.",3,19.773472353858843,@AmazonHelp Thank you. Contact details sent.,@636879 Anytime! Someone will be with you as soon as possible. Let us know if you have any other questions or concerns. We're always here to help if we can. ^AL,2171442,2017-11-16 18:45:35+00:00
21,,"Hey @115821, could someone from customer service, kindly contact me? Thank you.",4,19.066140750457716,@AmazonHelp please provide me with a contact for customer service escalations. Thank you.,@374252 Thank for reaching out to us. Please click here for help: https://t.co/Q7Ftz6nj80 ^MO,2287523,2017-11-12 02:31:45+00:00
21,,"Hey @115821, could someone from customer service, kindly contact me? Thank you.",5,19.054223513210154,"Hey @115850 , Any Diwali gifts for me?","@272827 Yes, our Diwali sale starting tonight will be a gift indeed. ;)",643667,2017-10-13 05:42:47+00:00
22,,I ordered something from @115821 on Tuesday told it would be arriving next Wednesday and now it says it will arrive Thursday when I'll be out of town. :(,1,36.2962335710734,"Hello @116316 I ordered something with Evening-Express (should be arriving today: Thursday, 23 November) but now @124285 says it will be arriving Tuesday 28th. How is that possible? Is it not going to be delivered today? https://t.co/AiiYJ1zuR6","@154410 Hey Alberto, of course you should get your package at the given time. Can you please contact our customer service. They will be pleased to help you: https://t.co/ohyvGrpvrY ^AM",695171,2017-11-23 15:23:50+00:00
