golden_example_id,rank,query,customer_tweet_id,conversation_root,historical_customer_text,brand_response,dense_score
17,1,"Caro @120540 , io ti voglio bene e lo puoi capire anche dallo  storico dei miei ordini... 

PERÒ...

NON PUOI SCRIVERE ""SPEDIZIONE 1 GIORNO"" E POI ME LO FAI ARRIVARE LA SETTIMANA DOPO",2240655,2240655,"VERGOGNATEVI E BASTA. SE USO PRIME VOGLIO ESSERE CERTA DI AVERLO IL GIORNO IN CUI ESCE, SAPEVATE QUANTI ORDINI AVEVATE, PERCHE' LASCIATE MEZZA GENTE ATTACCATA AL ... E ALTRA A CUI ARRIVA ADDIRITTURA PRIMA? @120540",@653284 Hai un ordine in ritardo? Puoi darci maggiori dettagli? ^CS,0.7394379377365112
17,2,"Caro @120540 , io ti voglio bene e lo puoi capire anche dallo  storico dei miei ordini... 

PERÒ...

NON PUOI SCRIVERE ""SPEDIZIONE 1 GIORNO"" E POI ME LO FAI ARRIVARE LA SETTIMANA DOPO",2432725,2432725,"Vi ricordate il mio pacchetto di @120540 spedito con Poste Italiane? Dopo essere partito da Milano, andato a Verona , Mantova, ancora Verona, è passato da Peschiera Borromeo per tornare, a Milano da dove era partito 6 giorni fa !!! ahaahah sempre più ridicola la situazione https://t.co/3g8ca5Ea39","@672052 Ciao, qual è la data di consegna che ti abbiamo indicato al momento dell'acquisto, e che puoi vedere anche cliccando qui: https://t.co/P7tb4nxis8? ^MP",0.7173953652381897
17,3,"Caro @120540 , io ti voglio bene e lo puoi capire anche dallo  storico dei miei ordini... 

PERÒ...

NON PUOI SCRIVERE ""SPEDIZIONE 1 GIORNO"" E POI ME LO FAI ARRIVARE LA SETTIMANA DOPO",794467,794467,Nella vita di un uomo arriva sempre il giorno in cui ordini su #Amazon il passeggino per la figlia nascitura.... https://t.co/bsDSeQVzON,@309428 😍 È solo il primo di tanti gesti d'amore di un papà per la sua principessina! ^GD https://t.co/ysqcTxWCKk,0.7123711705207825
17,4,"Caro @120540 , io ti voglio bene e lo puoi capire anche dallo  storico dei miei ordini... 

PERÒ...

NON PUOI SCRIVERE ""SPEDIZIONE 1 GIORNO"" E POI ME LO FAI ARRIVARE LA SETTIMANA DOPO",2103009,2103014,@AmazonHelp Mi permetto un consiglio: ci sono molte lamentele per le spedizioni affidate a Poste Italiane. Tenetene conto. Ne va anche della qualità percepita del vostro servizio,"@620962 Grazie per il feedback, ci aiuta a migliorare il Servizio offerto ed è sempre ben accetto. Restiamo a disposizione! ^MA",0.7093121409416199
17,5,"Caro @120540 , io ti voglio bene e lo puoi capire anche dallo  storico dei miei ordini... 

PERÒ...

NON PUOI SCRIVERE ""SPEDIZIONE 1 GIORNO"" E POI ME LO FAI ARRIVARE LA SETTIMANA DOPO",359505,359505,Le gioie quando @120540 spedisce la stampante con un giorno di anticipo. Chissà che non arrivi prima.,@199737 Sembra proprio una giornata perfetta! ^ST https://t.co/w73pHkNGEp,0.6744652986526489
18,1,@123813 ¿habrá ya app suya en Apple TV?,128101,128093,@123813 ¿Para cuándo en el Apple TV? 😫,@525278 Hola Edgar. Actualmente no contamos con esas informaciones. Te sugerimos estar al pendiente de nuestro sitio para novedades. ^HC,0.8861186504364014
18,2,@123813 ¿habrá ya app suya en Apple TV?,1661861,1661860,"@123813 Hola, ya tienen app para Apple TV?","@511591 Hola, actualmente no contamos con el dato. Cualquier novedad se puede ver directamente en el sitio web. ^KS",0.8826526403427124
18,3,@123813 ¿habrá ya app suya en Apple TV?,844046,844047,@130293 ¿Cuando vais a sacar la app para Apple TV?,"@320688 Hola, de momento no tenemos esa información, nuestras novedades son anunciadas en nuestro sitio web, sugiero visitarlo.^AZ",0.8655291199684143
18,4,@123813 ¿habrá ya app suya en Apple TV?,35886,35857,@123813 Cuando sale la app para el Apple TV? Saludos,"@664219 ¡Hola, Xavier! 😃 No contamos con la información solicitada, cualquier novedad o lanzamiento será publicada en nuestra página, te recomiendo estar atento. ^LC",0.8524478673934937
18,5,@123813 ¿habrá ya app suya en Apple TV?,435079,435079,@130293 para cuando la app para el appletv???,"@218352 Hola Jose, te recomendamos estar pendiente de nuestros sitio web y redes sociales para novedades. ^HC",0.8438097238540649
19,1,Habe von meinen Freunden einfach n Amazon Echo bekommen. Richtig NICE,365622,365622,Blöde Frage @AmazonHelp: wie macht sich ein Echo im Bad (zwecks Luftfeuchtigkeit)?,@202605 Das kommt ganz auf die Wassertemparatur an 😜 Bei elektronischen Geräten im Feuchten kann sich die Lebensdauer verkürzen. ^MI,0.6738835573196411
19,2,Habe von meinen Freunden einfach n Amazon Echo bekommen. Richtig NICE,2739315,2739315,"@AmazonHelp Hallo Leute, ich habe 3 Echos bestellt und wollte diesen Code eingeben, aber ich bekam die Meldung er wäre abgelaufen. 😞 Er steht aber immer noch auf der Echo Produktseite. https://t.co/80EpAIqdMV","@206177 Hallo, lass das am besten mal von unserem Kundenservice prüfen. Unsere Kollegen erreichst du über den folgenden Link: https://t.co/ohyvGrpvrY ^SK",0.6725113391876221
19,3,Habe von meinen Freunden einfach n Amazon Echo bekommen. Richtig NICE,2226486,2226486,Ihr Lieben! Hat das noch jemand bekommen? Ich hab das natürlich nicht angeklickt.... das ist doch nicht von #Amazon oder? @116316 https://t.co/6YXlhcyFun,"@649935 Nein, das ist eine Phishingmail! Alles richtig gemacht 👍 Infos dazu findest du auf folgender Hilfeseite von uns: https://t.co/NQ0qC99EuA Viele Grüße ^TR",0.6636252403259277
19,4,Habe von meinen Freunden einfach n Amazon Echo bekommen. Richtig NICE,2795308,2795308,Brauche ich einen Amazon echo dot für 35 € oder nicht?,"@780033 Also ich würde sagen, ja ;) Lieben Gruß ^NW",0.6492053866386414
19,5,Habe von meinen Freunden einfach n Amazon Echo bekommen. Richtig NICE,1532109,1532109,"@AmazonHelp Irgendwas stimmt da nicht. Könnt ihr das richtige Bild einsetzen? (Amazon.de, co.uk, ...)",@475241 Kannst du uns zu dem Artikel den zugehörigen Link zukommen lassen? ^SK,0.6465895771980286
20,1,"Listening to Winter Song by Sara Bareilles &amp; Ingrid Michaelson, on the album: The Hotel Café presents... Winter Songs - Thanks @115833",386752,386753,@AmazonHelp No same issue. !! I’ve brought the song on iTunes instead. Needed this song for the cafe playlist. But your copy is not Working!!,@207562 Let's see what other options we have available for you here: https://t.co/JzP7hlA23B ^JZ,0.4482411742210388
20,2,"Listening to Winter Song by Sara Bareilles &amp; Ingrid Michaelson, on the album: The Hotel Café presents... Winter Songs - Thanks @115833",2273344,2273344,"When all you need to say is ""Alexa, play Christmas songs by Mariah Carey,"" you know you are in for a treat. Thanks, @116935 @115821 @152044 #Christmas #queenofchristmas",@661282 Glad to hear you're enjoying Alexa! 😁🎄🎵 ^TH,0.3832072615623474
20,3,"Listening to Winter Song by Sara Bareilles &amp; Ingrid Michaelson, on the album: The Hotel Café presents... Winter Songs - Thanks @115833",287894,287909,@AmazonHelp @115850 how it differ with your previous replies. #GetALife #WillYouFast #winterishere https://t.co/nnsHfrJnBz,"@183542 We apologize for the stretch. However, you can choose to write back to our e-mail if you want. We'll revert at the earliest. ^CB",0.3731114864349365
20,4,"Listening to Winter Song by Sara Bareilles &amp; Ingrid Michaelson, on the album: The Hotel Café presents... Winter Songs - Thanks @115833",729898,729898,"Hace nada, Jon Snow. Hoy compro el ansiado funko de #WinterBeast en @116928 . Esto es ruina 🙈🙈🙈 no os visito más en un tiempo... 😂 https://t.co/WANlUZfUSK","@294826 Hola, Paola 💕 esperamos que disfrutes tu nuevo Funko (y que vuelvas pronto😅📦) ^VL",0.3724250793457031
20,5,"Listening to Winter Song by Sara Bareilles &amp; Ingrid Michaelson, on the album: The Hotel Café presents... Winter Songs - Thanks @115833",2547027,2547027,@AmazonHelp Taylor Swift Reputation ***MP3***album. This is the response I got. *laughs* https://t.co/nDaxSbAs01,"@723870 Hi Shana, is there anything we can help you with today? ^PJ",0.3556150197982788
21,1,"Hey @115821, could someone from customer service, kindly contact me? Thank you.",703014,703014,@115821 can you please have someone from your customer service department message me! ASAP!,"@287925 If you would like to contact our support team, please use the following link so we can better assist you: https://t.co/hApLpMlfHN ^WM",0.8330965638160706
21,2,"Hey @115821, could someone from customer service, kindly contact me? Thank you.",1610996,1610996,@115850 I have been having issues and am unable to contact the customer service. Please help me out,"@494491 Sorry that you are unable to contact our support team. Could you elaborate the issue, so that we can help you accordingly.^SY",0.802029013633728
21,3,"Hey @115821, could someone from customer service, kindly contact me? Thank you.",2773022,2773022,@115850 I am unable to reach your customer service. Please advise,@775057 You would be able to get in touch with us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^MN,0.8007068037986755
21,4,"Hey @115821, could someone from customer service, kindly contact me? Thank you.",311014,311013,@115850 Customer service is not good enough. Am contacting you from 23 september. But never get a good response,@350362 Sorry for this experience with our support team. Could you tell us what went wrong? We'd like to help. ^ST,0.7978657484054565
21,5,"Hey @115821, could someone from customer service, kindly contact me? Thank you.",1365500,1365500,@115830 I really need your customer service dept to contact me as a matter upmost urgency.,@437915 You can contact us at: https://t.co/JzP7hlA23B We'll be happy to help you. ^CC,0.7959001064300537
22,1,I ordered something from @115821 on Tuesday told it would be arriving next Wednesday and now it says it will arrive Thursday when I'll be out of town. :(,2092677,2092677,What the heck @115821? I ordered something and paid for next day delivery and now you're telling it won't get here until later next week?,@618405 We'd still like to help! What was the estimated delivery date given on the order during checkout? https://t.co/Y5jpI9gRhE ^RM,0.8230165839195251
22,2,I ordered something from @115821 on Tuesday told it would be arriving next Wednesday and now it says it will arrive Thursday when I'll be out of town. :(,1773268,1773268,@115821 I had a package scheduled for 1 day-delivery today from literally the next town over &amp; now it won’t be here til Friday #WTH ugh!,@454578 Very sorry! Which carrier was assigned delivery? This can be found under order details from here: https://t.co/Y5jpI9gRhE ^CH,0.8198391199111938
