conversation_root,brand_tweet_id,author_id,inbound,brand_created_at,brand_response,response_tweet_id,in_response_to_tweet_id,customer_tweet_id,customer_author_id,customer_inbound,customer_text,customer_created_at,split,char_length,word_count,has_context,turn_count,has_url,difficulty_score,candidate_id,selection_reason,golden_example_id,intent,should_escalate,difficulty,annotation_notes,conversation_context
507134,507132,AmazonHelp,False,Fri Dec 01 21:39:00 +0000 2017,@168382 So sorry for ruining the surprise! Our packaging team would like your direct feedback. You can find more information about providing that feedback here: https://t.co/PdgzL7QsFQ ^LS,507133,507134.0,507134,168382,True,"Big ups to @115821 for delivering my wife's Christmas present NOT in a box, but in packaged labeling for the whole house to observe. Guess we'll skip the surprises this year. Jerks.",2017-12-01 21:31:28+00:00,evaluation,181,32,True,1,False,,506,regular_coverage,45,,,,,"AmazonHelp: @168382 So sorry for ruining the surprise! Our packaging team would like your direct feedback. You can find more information about providing that feedback here: https://t.co/PdgzL7QsFQ ^LS
Customer: @AmazonHelp Done -- but that doesn't absolve Amazon of putting a damper on our holiday. I expect more from you all. Hopefully that info keeps others from falling victim to the same carelessness."
91486,91485,AmazonHelp,False,Thu Nov 30 15:05:27 +0000 2017,@135830 I'm so sorry to hear about the experience you've had! Please contact us via phone or chat so we can explore available options with you! You can contact us here:  https://t.co/JzP7hlA23B ^MW,,91486.0,91486,135830,True,"@AmazonHelp question, how come your courier failed to gain access to my property in spite of the fact I’m currently sitting in my home and just tested my doorbell. Deliberately waiting for this delivery, not ideal!!!",2017-11-30 14:57:32+00:00,evaluation,216,36,True,1,False,,556,regular_coverage,46,,,,,AmazonHelp: @135830 I'm so sorry to hear about the experience you've had! Please contact us via phone or chat so we can explore available options with you! You can contact us here:  https://t.co/JzP7hlA23B ^MW
522486,522481,AmazonHelp,False,Sat Dec 02 04:27:55 +0000 2017,"@240690 I am terribly sorry for the poor experience you had with us. We'd like to assist you today. Without revealing account or order concrete details, could you tell us more about what's going on today? ^JP",522482,522483.0,522483,240690,True,@115821 @AmazonHelp On top of that they were just so negative and impatient.,2017-12-02 04:22:59+00:00,evaluation,76,13,True,1,False,,526,regular_coverage,47,,,,,"AmazonHelp: @240690 I am terribly sorry for the poor experience you had with us. We'd like to assist you today. Without revealing account or order concrete details, could you tell us more about what's going on today? ^JP
Customer: @AmazonHelp I still have no idea. The live chat agent sorted it though, he upgraded the shipping method. It was just very un clear on the phone, they transferred me about 5 times and I had no idea what for. Thanks anyway jp."
459907,459906,AmazonHelp,False,Fri Dec 01 01:57:31 +0000 2017,@224286 Oh no! Are we missing the date given on the confirmation email? We are here to help! ^BA,,459907.0,459907,224286,True,I don’t have Amazon Prime to always have my packages delayed. 😠 @115821,2017-12-01 01:53:55+00:00,evaluation,71,13,True,1,False,,22,regular_coverage,48,,,,,AmazonHelp: @224286 Oh no! Are we missing the date given on the confirmation email? We are here to help! ^BA
1911630,1911629,AmazonHelp,False,Sun Nov 26 09:14:00 +0000 2017,"@385960 Wir hoffen, dass es dir mit Alexa gefällt! :-) Einen schönen Sonntag euch beiden! 😊^AK",,1911630.0,1911630,385960,True,"So, habe mir dann gestern mal Alexa bestellt. Mal sehen wie das ist #EchoDot @116316",2017-11-26 09:09:21+00:00,evaluation,84,15,True,1,False,,263,regular_coverage,49,,,,,"AmazonHelp: @385960 Wir hoffen, dass es dir mit Alexa gefällt! :-) Einen schönen Sonntag euch beiden! 😊^AK"
2893112,2893110,AmazonHelp,False,Tue Nov 28 15:40:01 +0000 2017,@801881 I'm sorry to hear about the trouble with your order. We're happy to look into this for you here: https://t.co/Q7Ftz6nj80 ^LI,2893111,2893112.0,2893112,801881,True,"@AmazonHelp Please, please, please tell amazon.ca to stop using Intelecom for prime deliveries.   Intelcom doesn't answer their phones and their web tracking is a joke. Just finished reporting my 2nd undelivered order in a week. I pay for prime. I expect better.",2017-11-28 15:27:01+00:00,evaluation,262,42,True,1,False,,320,regular_coverage,50,,,,,"AmazonHelp: @801881 I'm sorry to hear about the trouble with your order. We're happy to look into this for you here: https://t.co/Q7Ftz6nj80 ^LI
Customer: @AmazonHelp Oh I've already contacted you guys via that. I just want to re-emphasize how badly Amazon Canada needs to stop using Intelecom. I won't be renewing my prime membership if you guys continue to use them for prime deliveries.
Customer: @801881 @AmazonHelp Same story for me. I definitely won't renew Amazon Prime. @116090 #Intelcom Courier Sucks.
Customer: @801881 @AmazonHelp I couldn't agree more.  I don't understand why @116090 won't listen. #Intelcom is absolutely the worst"
77486,77485,AmazonHelp,False,Thu Nov 30 12:18:00 +0000 2017,@133261 We've responded to your over DM kindly check the same. ^RB,,77486.0,77486,133261,True,"@115850 

Still can't delivery today even though it reached bANGLORE this morning. What kind of service is this ? https://t.co/9Ugaj9oE52",2017-11-30 12:10:00+00:00,evaluation,137,20,True,1,True,,42,regular_coverage,51,,,,,AmazonHelp: @133261 We've responded to your over DM kindly check the same. ^RB
2966554,2966553,AmazonHelp,False,Wed Nov 29 22:45:05 +0000 2017,"@818409 I'm sorry to hear you've had this experience with us! When you spoke with us, what options did we offer for the order? ^DD",,2966554.0,2966554,818409,True,@AmazonHelp I have a missing package and cannot seem to find a resolution despite having called Amazon. The phone reps are horrible! -_- Do you have a solution for me???,2017-11-29 22:33:10+00:00,evaluation,169,30,True,1,False,,444,regular_coverage,52,,,,,"AmazonHelp: @818409 I'm sorry to hear you've had this experience with us! When you spoke with us, what options did we offer for the order? ^DD"
456612,456611,AmazonHelp,False,Fri Dec 01 00:02:38 +0000 2017,"@223430 Hello! While we can't make any guarantees, we always appreciate feedback which can be submitted through the Alexa app by following the steps here: https://t.co/DMtt9DT0Eg ^MV",,456612.0,456612,223430,True,"@115833 can we get the ability to add an echo to multiple multi-room music groups? E.g. group ""upstairs"" and group ""everywhere""",2017-11-30 23:58:47+00:00,evaluation,127,21,True,1,False,,380,regular_coverage,53,,,,,"AmazonHelp: @223430 Hello! While we can't make any guarantees, we always appreciate feedback which can be submitted through the Alexa app by following the steps here: https://t.co/DMtt9DT0Eg ^MV"
562953,562952,AmazonHelp,False,Sat Dec 02 23:33:32 +0000 2017,@246488 I'm sorry for the trouble! Were you given an update on delivery? You can check here: https://t.co/Y5jpI9gRhE Let us know. ^MO,,562953.0,562953,246488,True,"Yes, the package was supposed be delivered on Dec 1st. @amazonhelp @115821 https://t.co/oF073UjOqH",2017-12-02 23:28:30+00:00,evaluation,98,13,True,1,True,,375,regular_coverage,54,,,,,AmazonHelp: @246488 I'm sorry for the trouble! Were you given an update on delivery? You can check here: https://t.co/Y5jpI9gRhE Let us know. ^MO
2890443,2890442,AmazonHelp,False,Tue Nov 28 14:40:04 +0000 2017,@801350 Don't worry we have your back. Our support team will be happy to help. You can connect with us here: https://t.co/R3EfhzgU8B. ^CB,,2890443.0,2890443,801350,True,"#OnePlus5TRiddles 
The beast is here
But unable to place an order @115850 .
Unable to contact on Toll free number",2017-11-28 14:28:12+00:00,evaluation,113,20,True,1,False,,502,regular_coverage,55,,,,,AmazonHelp: @801350 Don't worry we have your back. Our support team will be happy to help. You can connect with us here: https://t.co/R3EfhzgU8B. ^CB
2891988,2891986,AmazonHelp,False,Tue Nov 28 14:47:00 +0000 2017,@801647 grazie 😉💜. ^RP,,2891987.0,2891987,801647,True,"e anche amazon non si smentisce, appena passato anche il suo corriere. BRAVI 💜",2017-11-28 14:41:42+00:00,evaluation,78,14,True,1,False,,16,regular_coverage,56,,,,,AmazonHelp: @801647 grazie 😉💜. ^RP
2578532,2578530,AmazonHelp,False,Sun Nov 26 20:57:30 +0000 2017,"@731037 That's very odd, David. At your convenience, give us a shout here: https://t.co/hApLpMlfHN We'd be happy to assist with troubleshooting in real-time. ^SK",2578531,2578532.0,2578532,731037,True,@115833 what is wrong with my echo show? Already tried unplugging it and replugging in. The screen is totally unresponsive. https://t.co/H9nhcbAfRc,2017-11-26 20:52:59+00:00,evaluation,147,21,True,1,True,,29,regular_coverage,57,,,,,"AmazonHelp: @731037 That's very odd, David. At your convenience, give us a shout here: https://t.co/hApLpMlfHN We'd be happy to assist with troubleshooting in real-time. ^SK
Customer: @AmazonHelp Filled out a form. Somebody should get back to me in 12 hours evidently."
519754,519752,AmazonHelp,False,Sat Dec 02 02:52:28 +0000 2017,@239948 Oh no! I'm sorry for the frustration! Have we missed your original delivery date given in your confirmation e-mail? ^AR,519753,519754.0,519754,239948,True,What’s the point of having a Prime membership if @115821 delivers your stuff late? 🙄,2017-12-02 02:49:36+00:00,evaluation,84,15,True,1,False,,489,regular_coverage,58,,,,,"AmazonHelp: @239948 Oh no! I'm sorry for the frustration! Have we missed your original delivery date given in your confirmation e-mail? ^AR
Customer: @AmazonHelp Yeah. I just messaged you with the information"
2890623,2890622,AmazonHelp,False,Tue Nov 28 14:14:30 +0000 2017,@801382 Oh no! So sorry to hear about this. Please reach out to us so we can review your available options here: https://t.co/hApLpMlfHN. We're here to help. ^AX,,2890623.0,2890623,801382,True,To whoever stole my Amazon package; I sincerely hope you enjoy my curly hair shampoo you stupid fuck. IDK WHO YOU GONNA GIFT THAT TO YOU XMAS THIEF,2017-11-28 14:10:36+00:00,evaluation,147,28,True,1,False,,318,regular_coverage,59,,,,,AmazonHelp: @801382 Oh no! So sorry to hear about this. Please reach out to us so we can review your available options here: https://t.co/hApLpMlfHN. We're here to help. ^AX
585775,585774,AmazonHelp,False,Sun Dec 03 14:59:00 +0000 2017,@257375 Apologies. Could you please confirm if you've reported this to our support team here: https://t.co/rS49hgaADF? ^MN,,585775.0,585775,257375,True,@AmazonHelp Amazon is beginning to mess up orders in India.. I have had two very bad experiences. Delivered a terribly wrong product .. got a headset when I ordered a phone..and one before too..,2017-12-03 14:25:41+00:00,evaluation,194,34,True,1,False,,410,regular_coverage,60,,,,,AmazonHelp: @257375 Apologies. Could you please confirm if you've reported this to our support team here: https://t.co/rS49hgaADF? ^MN
2825494,2825493,AmazonHelp,False,Mon Nov 27 10:11:25 +0000 2017,@621660 MPOS devices are provided depending on their availability for a COD order shipped by Amazon Transport Services. While we're unable to guarantee the availability; request you to have the requisite cash ready when receiving the order. Appreciate your understanding.^VN,,2825494.0,2825494,621660,True,@115850 hi why your delivery a gent don't bring pos machine most of the time n insist on cash payment,2017-11-27 09:26:11+00:00,evaluation,101,20,True,1,False,,295,regular_coverage,61,,,,,AmazonHelp: @621660 MPOS devices are provided depending on their availability for a COD order shipped by Amazon Transport Services. While we're unable to guarantee the availability; request you to have the requisite cash ready when receiving the order. Appreciate your understanding.^VN
169632,169631,AmazonHelp,False,Fri Nov 24 21:19:00 +0000 2017,"@155504 Boa noite Amanda!😊🥇 Sempre o melhor para nossos clientes! E nós conte, você aproveitou esse envio de pacotes tão rápido? ^CJ",,169632.0,169632,155504,True,"Comprar na segunda, receber na sexta.

@117086, SUA LINDA!",2017-11-24 21:11:31+00:00,evaluation,58,9,True,1,False,,351,regular_coverage,62,,,,,"AmazonHelp: @155504 Boa noite Amanda!😊🥇 Sempre o melhor para nossos clientes! E nós conte, você aproveitou esse envio de pacotes tão rápido? ^CJ"
2345447,2345446,AmazonHelp,False,Sun Nov 26 16:59:28 +0000 2017,"@678224 Hi Sam, sorry to see that. You can check the options available here: http:https://t.co/5RcjVPJgUP if necessary. ^JJ",,2345447.0,2345447,678224,True,When you order your sister a hamster car for Christmas and @115830 send a blue one ... hope she’s having a boy hamster 😤😫😭 https://t.co/LdZjANTOpT,2017-11-26 16:56:06+00:00,evaluation,146,25,True,1,True,,369,regular_coverage,63,,,,,"AmazonHelp: @678224 Hi Sam, sorry to see that. You can check the options available here: http:https://t.co/5RcjVPJgUP if necessary. ^JJ"
2954338,2954337,AmazonHelp,False,Wed Nov 29 18:55:46 +0000 2017,"@691809 I'm so sorry you didn't receive the correct item! Please get in contact with us here: https://t.co/JzP7hlA23B, so we can get this sorted for you! ^JY",,2954338.0,2954338,691809,True,"Uhh...I was supposed to get the Logitech BRIO today, but instead I got some Maltesers? WTF @AmazonHelp @115830 https://t.co/Dlv6ywAPzn",2017-11-29 18:51:01+00:00,evaluation,134,19,True,1,True,,94,regular_coverage,64,,,,,"AmazonHelp: @691809 I'm so sorry you didn't receive the correct item! Please get in contact with us here: https://t.co/JzP7hlA23B, so we can get this sorted for you! ^JY"
2917199,2917198,AmazonHelp,False,Tue Nov 28 23:58:00 +0000 2017,"@807448 I'm sorry for the poor experience! This isn't the expectation we've set. We'd like to look into this with you. When you have a moment, please contact us by phone or chat here: https://t.co/dNXwBZPiM6 ^AC",,2917199.0,2917199,807448,True,@AmazonHelp order has been out for delivery with Intelcom since Sunday and its Tuesday and they are not answering the phone or replying to emails. I WANT MY ORDER #reallypissed #intel worst courtier,2017-11-28 23:56:09+00:00,evaluation,198,33,True,1,False,,358,regular_coverage,65,,,,,"AmazonHelp: @807448 I'm sorry for the poor experience! This isn't the expectation we've set. We'd like to look into this with you. When you have a moment, please contact us by phone or chat here: https://t.co/dNXwBZPiM6 ^AC"
164940,164939,AmazonHelp,False,Fri Nov 24 19:57:00 +0000 2017,"@153411 I'm sorry you have not received you order as of yet! Could you share a bit more information on the matter please; have we informed you of any courier delay or given any updated delivery date? 

-RD",,164940.0,164940,153411,True,@AmazonHelp can you please explain why my delivery has failed to come on the last 3 days as promised. Shocking customer service.,2017-11-24 19:44:43+00:00,evaluation,128,22,True,1,False,,539,regular_coverage,66,,,,,"AmazonHelp: @153411 I'm sorry you have not received you order as of yet! Could you share a bit more information on the matter please; have we informed you of any courier delay or given any updated delivery date? 

-RD"
495834,495833,AmazonHelp,False,Fri Dec 01 18:24:27 +0000 2017,"@233270 Because our Twitter page is public, we recommend hiding posts with your personal information listed! We would like to look at your order though and see how we can help. When you have a moment, please reach out to us here: https://t.co/JzP7hlA23B ^DD",,495834.0,495834,233270,True,how does this work then? i ordered it and they said to be here for the 2nd which is the day i need it for. now it’s saying monday the 4th? @115821 @115830 why do i even pay for prime https://t.co/cPIIWDKMDc,2017-12-01 18:07:00+00:00,evaluation,206,41,True,1,True,,469,regular_coverage,67,,,,,"AmazonHelp: @233270 Because our Twitter page is public, we recommend hiding posts with your personal information listed! We would like to look at your order though and see how we can help. When you have a moment, please reach out to us here: https://t.co/JzP7hlA23B ^DD"
